LINK_ID,time,speed
2340010105.0,715,45.4375
2340010105.0,725,42.625
2340010105.0,735,36.625
2340010105.0,745,34.75
2340010105.0,755,31.125
2340010105.0,800,30.142857142857142
2340010105.0,805,30.0
2340010105.0,815,30.0
2340010105.0,825,35.42857142857143
2340010105.0,835,33.142857142857146
2340010105.0,845,34.375
2340010105.0,855,33.25
2340010105.0,900,33.875
2340010105.0,905,33.0
2340010105.0,915,34.875
2340010105.0,925,36.125
2340010105.0,935,39.5625
2340010105.0,945,35.1875
2340010105.0,955,40.125
2340010106.0,600,43.875
2340010106.0,605,41.8125
2340010106.0,615,44.25
2340010106.0,625,41.4375
2340010106.0,635,39.75
2340010106.0,645,39.1875
2340010106.0,655,33.125
2340010106.0,700,36.6875
2340010106.0,705,37.4375
2340010106.0,715,38.4375
2340010106.0,725,37.625
2340010106.0,735,36.6875
2340010106.0,745,31.0
2340010106.0,755,30.4375
2340010106.0,800,31.357142857142858
2340010106.0,805,31.5
2340010106.0,815,31.0375
2340010106.0,825,33.5
2340010106.0,835,29.928571428571427
2340010106.0,845,29.8125
2340010106.0,855,28.3375
2340010106.0,900,28.5625
2340010106.0,905,31.1625
2340010106.0,915,31.3125
2340010106.0,925,32.5
2340010106.0,935,32.125
2340010106.0,945,30.65
2340010106.0,955,34.875
2340010107.0,600,46.625
2340010107.0,605,43.0
2340010107.0,615,46.75
2340010107.0,625,42.0
2340010107.0,635,41.0
2340010107.0,645,41.8375
2340010107.0,655,39.4875
2340010107.0,700,40.925
2340010107.0,705,41.3125
2340010107.0,715,41.875
2340010107.0,725,40.125
2340010107.0,735,37.5
2340010107.0,745,32.5
2340010107.0,755,31.625
2340010107.0,800,31.357142857142858
2340010107.0,805,30.625
2340010107.0,815,30.5
2340010107.0,825,33.785714285714285
2340010107.0,835,32.07142857142857
2340010107.0,845,33.0625
2340010107.0,855,31.0625
2340010107.0,900,30.4625
2340010107.0,905,33.0375
2340010107.0,915,35.875
2340010107.0,925,38.25
2340010107.0,935,36.5875
2340010107.0,945,33.25
2340010107.0,955,36.75
2340010108.0,600,47.6875
2340010108.0,605,46.375
2340010108.0,615,50.725
2340010108.0,625,47.8
2340010108.0,635,48.625
2340010108.0,645,46.375
2340010108.0,655,42.0875
2340010108.0,700,44.3375
2340010108.0,705,44.225
2340010108.0,715,45.525
2340010108.0,725,40.575
2340010108.0,735,36.4125
2340010108.0,745,32.45
2340010108.0,755,31.4125
2340010108.0,800,31.571428571428573
2340010108.0,805,31.6875
2340010108.0,815,31.25
2340010108.0,825,33.0
2340010108.0,835,32.5
2340010108.0,845,28.875
2340010108.0,855,31.6875
2340010108.0,900,32.25
2340010108.0,905,32.125
2340010108.0,915,34.725
2340010108.0,925,37.5
2340010108.0,935,37.375
2340010108.0,945,36.4625
2340010108.0,955,38.1
2340010109.0,600,46.8
2340010109.0,605,44.9625
2340010109.0,615,46.9625
2340010109.0,625,44.225
2340010109.0,635,42.875
2340010109.0,645,43.975
2340010109.0,655,40.775
2340010109.0,700,42.3375
2340010109.0,705,42.8875
2340010109.0,715,44.3875
2340010109.0,725,39.75
2340010109.0,735,36.025
2340010109.0,745,31.8875
2340010109.0,755,30.4125
2340010109.0,800,30.928571428571427
2340010109.0,805,31.375
2340010109.0,815,31.4125
2340010109.0,825,31.642857142857142
2340010109.0,835,32.81428571428571
2340010109.0,845,32.25
2340010109.0,855,33.0625
2340010109.0,900,34.3125
2340010109.0,905,34.875
2340010109.0,915,35.5625
2340010109.0,925,35.5
2340010109.0,935,34.975
2340010109.0,945,34.125
2340010109.0,955,35.5625
2340010204.0,600,48.125
2340010204.0,605,46.0
2340010204.0,615,40.5
2340010204.0,625,38.4375
2340010204.0,635,39.1875
2340010204.0,645,43.4
2340010204.0,655,44.375
2340010204.0,700,42.25
2340010204.0,705,40.25
2340010204.0,715,38.1875
2340010204.0,725,44.125
2340010204.0,735,40.0
2340010204.0,745,41.0
2340010204.0,755,41.125
2340010204.0,800,40.0
2340010204.0,805,38.5
2340010204.0,815,39.25
2340010204.0,825,42.0
2340010204.0,835,39.57142857142857
2340010204.0,845,38.875
2340010204.0,855,37.5625
2340010204.0,900,35.375
2340010204.0,905,37.0
2340010204.0,915,36.125
2340010204.0,925,36.75
2340010204.0,935,35.25
2340010204.0,945,33.75
2340010204.0,955,37.0
2340010205.0,600,41.8125
2340010205.0,605,38.375
2340010205.0,615,37.0
2340010205.0,625,36.8125
2340010205.0,635,36.0
2340010205.0,645,39.0625
2340010205.0,655,42.75
2340010205.0,700,40.0
2340010205.0,705,38.25
2340010205.0,715,35.6875
2340010205.0,725,40.125
2340010205.0,735,36.0
2340010205.0,745,36.5375
2340010205.0,755,39.125
2340010205.0,800,33.642857142857146
2340010205.0,805,35.4625
2340010205.0,815,34.5
2340010205.0,825,35.0
2340010205.0,835,35.92857142857143
2340010205.0,845,35.3125
2340010205.0,855,34.0
2340010205.0,900,33.85
2340010205.0,905,34.3375
2340010205.0,915,34.375
2340010205.0,925,37.0
2340010205.0,935,36.0
2340010205.0,945,36.625
2340010205.0,955,31.875
2340010206.0,600,39.375
2340010206.0,605,36.625
2340010206.0,615,33.125
2340010206.0,625,31.0625
2340010206.0,635,32.9375
2340010206.0,645,34.6875
2340010206.0,655,41.125
2340010206.0,700,38.875
2340010206.0,705,37.125
2340010206.0,715,32.8125
2340010206.0,725,35.5375
2340010206.0,735,32.775
2340010206.0,745,33.75
2340010206.0,755,36.875
2340010206.0,800,33.92857142857143
2340010206.0,805,31.9375
2340010206.0,815,33.5875
2340010206.0,825,32.32857142857143
2340010206.0,835,36.142857142857146
2340010206.0,845,34.375
2340010206.0,855,32.1875
2340010206.0,900,31.7875
2340010206.0,905,33.5
2340010206.0,915,32.5625
2340010206.0,925,34.125
2340010206.0,935,33.0625
2340010206.0,945,33.25
2340010206.0,955,29.75
2340010207.0,600,47.375
2340010207.0,605,42.35
2340010207.0,615,36.4375
2340010207.0,625,39.6875
2340010207.0,635,40.5
2340010207.0,645,41.875
2340010207.0,655,46.125
2340010207.0,700,42.9
2340010207.0,705,40.5375
2340010207.0,715,41.125
2340010207.0,725,40.8125
2340010207.0,735,35.375
2340010207.0,745,38.5
2340010207.0,755,38.125
2340010207.0,800,36.57142857142857
2340010207.0,805,38.25
2340010207.0,815,39.0
2340010207.0,825,39.714285714285715
2340010207.0,835,39.42857142857143
2340010207.0,845,38.375
2340010207.0,855,35.5375
2340010207.0,900,36.9375
2340010207.0,905,37.8125
2340010207.0,915,36.375
2340010207.0,925,36.5
2340010207.0,935,38.5
2340010207.0,945,38.125
2340010207.0,955,32.375
2340010208.0,600,41.45
2340010208.0,605,40.75
2340010208.0,615,37.0375
2340010208.0,625,35.975
2340010208.0,635,39.025
2340010208.0,645,40.75
2340010208.0,655,43.825
2340010208.0,700,42.3125
2340010208.0,705,41.9125
2340010208.0,715,38.875
2340010208.0,725,41.0
2340010208.0,735,36.125
2340010208.0,745,36.5625
2340010208.0,755,38.65
2340010208.0,800,37.357142857142854
2340010208.0,805,37.0875
2340010208.0,815,36.75
2340010208.0,825,36.57142857142857
2340010208.0,835,39.214285714285715
2340010208.0,845,38.3375
2340010208.0,855,34.325
2340010208.0,900,35.0625
2340010208.0,905,36.475
2340010208.0,915,35.1125
2340010208.0,925,35.85
2340010208.0,935,37.875
2340010208.0,945,38.0
2340010208.0,955,32.25
2340010209.0,600,41.9375
2340010209.0,605,42.0375
2340010209.0,615,39.0625
2340010209.0,625,37.5625
2340010209.0,635,39.125
2340010209.0,645,41.5625
2340010209.0,655,44.8125
2340010209.0,700,44.3125
2340010209.0,705,43.1875
2340010209.0,715,41.0625
2340010209.0,725,44.4625
2340010209.0,735,35.375
2340010209.0,745,43.125
2340010209.0,755,43.625
2340010209.0,800,42.142857142857146
2340010209.0,805,38.875
2340010209.0,815,39.875
2340010209.0,825,38.285714285714285
2340010209.0,835,39.714285714285715
2340010209.0,845,39.125
2340010209.0,855,37.4375
2340010209.0,900,37.5625
2340010209.0,905,38.125
2340010209.0,915,35.475
2340010209.0,925,38.375
2340010209.0,935,37.125
2340010209.0,945,40.5
2340010209.0,955,33.625
2340015504.0,600,67.25
2340015504.0,605,66.725
2340015504.0,615,67.4375
2340015504.0,625,60.125
2340015504.0,635,63.4375
2340015504.0,645,65.1875
2340015504.0,655,65.0
2340015504.0,700,63.625
2340015504.0,705,63.8125
2340015504.0,715,54.5
2340015504.0,725,57.5
2340015504.0,735,55.25
2340015504.0,745,55.375
2340015504.0,755,55.375
2340015504.0,800,49.42857142857143
2340015504.0,805,45.25
2340015504.0,815,50.75
2340015504.0,825,42.857142857142854
2340015504.0,835,46.42857142857143
2340015504.0,845,40.875
2340015504.0,855,46.375
2340015504.0,900,44.25
2340015504.0,905,48.0
2340015504.0,915,48.8125
2340015504.0,925,55.0
2340015504.0,935,55.5
2340015504.0,945,57.75
2340015504.0,955,60.4375
2340015505.0,600,66.4375
2340015505.0,605,64.65
2340015505.0,615,64.9375
2340015505.0,625,61.8125
2340015505.0,635,62.325
2340015505.0,645,63.2125
2340015505.0,655,65.4375
2340015505.0,700,62.5625
2340015505.0,705,63.1625
2340015505.0,715,58.75
2340015505.0,725,58.0
2340015505.0,735,53.5625
2340015505.0,745,51.75
2340015505.0,755,50.625
2340015505.0,800,51.714285714285715
2340015505.0,805,43.875
2340015505.0,815,44.5
2340015505.0,825,41.142857142857146
2340015505.0,835,42.42857142857143
2340015505.0,845,39.125
2340015505.0,855,46.0
2340015505.0,900,41.875
2340015505.0,905,45.875
2340015505.0,915,48.375
2340015505.0,925,54.75
2340015505.0,935,56.0
2340015505.0,945,54.6625
2340015505.0,955,58.3375
2340015506.0,600,67.9
2340015506.0,605,65.2875
2340015506.0,615,64.6875
2340015506.0,625,60.6
2340015506.0,635,62.475
2340015506.0,645,63.625
2340015506.0,655,63.6875
2340015506.0,700,61.35
2340015506.0,705,59.8125
2340015506.0,715,56.9375
2340015506.0,725,53.875
2340015506.0,735,51.25
2340015506.0,745,48.5
2340015506.0,755,50.9375
2340015506.0,800,50.42857142857143
2340015506.0,805,42.125
2340015506.0,815,43.875
2340015506.0,825,42.0
2340015506.0,835,42.714285714285715
2340015506.0,845,39.375
2340015506.0,855,44.0
2340015506.0,900,42.375
2340015506.0,905,38.75
2340015506.0,915,48.625
2340015506.0,925,53.525
2340015506.0,935,50.875
2340015506.0,945,56.9625
2340015506.0,955,53.8125
2340015507.0,600,53.35
2340015507.0,605,51.4
2340015507.0,615,53.4
2340015507.0,625,50.1
2340015507.0,635,46.8125
2340015507.0,645,48.375
2340015507.0,655,46.75
2340015507.0,700,47.5625
2340015507.0,705,47.4375
2340015507.0,715,48.6875
2340015507.0,725,45.75
2340015507.0,735,40.5875
2340015507.0,745,38.6875
2340015507.0,755,34.4375
2340015507.0,800,33.57142857142857
2340015507.0,805,31.8125
2340015507.0,815,30.75
2340015507.0,825,30.5
2340015507.0,835,33.142857142857146
2340015507.0,845,28.75
2340015507.0,855,30.5
2340015507.0,900,30.625
2340015507.0,905,30.875
2340015507.0,915,35.6875
2340015507.0,925,36.1875
2340015507.0,935,37.375
2340015507.0,945,38.0625
2340015507.0,955,39.125
2340015508.0,600,46.325
2340015508.0,605,46.025
2340015508.0,615,49.75
2340015508.0,625,46.4125
2340015508.0,635,44.1
2340015508.0,645,44.55
2340015508.0,655,41.5
2340015508.0,700,42.2875
2340015508.0,705,42.5875
2340015508.0,715,45.375
2340015508.0,725,41.3875
2340015508.0,735,36.9
2340015508.0,745,33.375
2340015508.0,755,31.9
2340015508.0,800,31.785714285714285
2340015508.0,805,31.0
2340015508.0,815,30.125
2340015508.0,825,28.785714285714285
2340015508.0,835,28.857142857142858
2340015508.0,845,29.0625
2340015508.0,855,31.375
2340015508.0,900,30.75
2340015508.0,905,31.4375
2340015508.0,915,35.4375
2340015508.0,925,36.9625
2340015508.0,935,37.7125
2340015508.0,945,34.75
2340015508.0,955,37.85
2340015510.0,600,64.0
2340015510.0,605,64.3125
2340015510.0,615,62.65
2340015510.0,625,59.25
2340015510.0,635,61.5
2340015510.0,645,60.375
2340015510.0,655,61.75
2340015510.0,700,60.25
2340015510.0,705,62.4375
2340015510.0,715,56.8375
2340015510.0,725,59.5
2340015510.0,735,51.25
2340015510.0,745,50.6875
2340015510.0,755,50.75
2340015510.0,800,49.5
2340015510.0,805,43.125
2340015510.0,815,39.75
2340015510.0,825,38.0
2340015510.0,835,42.285714285714285
2340015510.0,845,40.25
2340015510.0,855,44.625
2340015510.0,900,43.125
2340015510.0,905,39.375
2340015510.0,915,43.5
2340015510.0,925,48.375
2340015510.0,935,49.875
2340015510.0,945,51.6875
2340015510.0,955,52.6875
2340015511.0,600,61.25
2340015511.0,605,65.125
2340015511.0,615,60.375
2340015511.0,625,59.5625
2340015511.0,635,57.8125
2340015511.0,645,57.25
2340015511.0,655,61.3125
2340015511.0,700,60.1875
2340015511.0,705,57.5
2340015511.0,715,53.6
2340015511.0,725,52.875
2340015511.0,735,51.25
2340015511.0,745,51.875
2340015511.0,755,47.5
2340015511.0,800,44.285714285714285
2340015511.0,805,40.75
2340015511.0,815,37.375
2340015511.0,825,33.285714285714285
2340015511.0,835,32.142857142857146
2340015511.0,845,31.75
2340015511.0,855,32.625
2340015511.0,900,35.125
2340015511.0,905,35.0
2340015511.0,915,41.25
2340015511.0,925,48.625
2340015511.0,935,49.125
2340015511.0,945,47.9375
2340015511.0,955,51.375
2340015513.0,600,67.625
2340015513.0,605,67.125
2340015513.0,615,65.5
2340015513.0,625,58.875
2340015513.0,635,62.125
2340015513.0,645,58.875
2340015513.0,655,60.75
2340015513.0,700,59.375
2340015513.0,705,57.625
2340015513.0,715,57.5
2340015513.0,725,54.625
2340015513.0,735,54.0
2340015513.0,745,49.75
2340015513.0,755,51.8125
2340015513.0,800,49.785714285714285
2340015513.0,805,45.5
2340015513.0,815,41.875
2340015513.0,825,47.857142857142854
2340015513.0,835,48.42857142857143
2340015513.0,845,40.375
2340015513.0,855,49.0
2340015513.0,900,44.75
2340015513.0,905,48.75
2340015513.0,915,48.25
2340015513.0,925,53.25
2340015513.0,935,51.375
2340015513.0,945,52.6875
2340015513.0,955,54.0
2340015516.0,600,65.2125
2340015516.0,605,63.425
2340015516.0,615,63.7875
2340015516.0,625,62.2875
2340015516.0,635,62.2625
2340015516.0,645,59.675
2340015516.0,655,60.2875
2340015516.0,700,59.525
2340015516.0,705,58.175
2340015516.0,715,57.9125
2340015516.0,725,51.8375
2340015516.0,735,50.025
2340015516.0,745,49.4
2340015516.0,755,48.975
2340015516.0,800,50.614285714285714
2340015516.0,805,48.4125
2340015516.0,815,47.7125
2340015516.0,825,47.0
2340015516.0,835,45.142857142857146
2340015516.0,845,45.625
2340015516.0,855,44.875
2340015516.0,900,46.375
2340015516.0,905,46.5
2340015516.0,915,47.1875
2340015516.0,925,53.625
2340015516.0,935,49.6375
2340015516.0,945,49.775
2340015516.0,955,51.2625
2340015604.0,600,64.675
2340015604.0,605,62.7125
2340015604.0,615,61.875
2340015604.0,625,61.4125
2340015604.0,635,61.3125
2340015604.0,645,61.25
2340015604.0,655,54.775
2340015604.0,700,58.25
2340015604.0,705,56.8125
2340015604.0,715,51.875
2340015604.0,725,40.25
2340015604.0,735,38.0
2340015604.0,745,34.875
2340015604.0,755,40.625
2340015604.0,800,39.642857142857146
2340015604.0,805,38.75
2340015604.0,815,38.125
2340015604.0,825,45.42857142857143
2340015604.0,835,39.357142857142854
2340015604.0,845,47.7875
2340015604.0,855,47.725
2340015604.0,900,47.1625
2340015604.0,905,50.125
2340015604.0,915,51.6625
2340015604.0,925,49.625
2340015604.0,935,53.325
2340015604.0,945,53.9625
2340015604.0,955,54.9625
2340015605.0,600,65.025
2340015605.0,605,66.625
2340015605.0,615,66.125
2340015605.0,625,66.3125
2340015605.0,635,60.0625
2340015605.0,645,65.5
2340015605.0,655,63.0625
2340015605.0,700,62.0
2340015605.0,705,58.5375
2340015605.0,715,48.375
2340015605.0,725,48.9125
2340015605.0,735,40.2875
2340015605.0,745,42.5625
2340015605.0,755,36.875
2340015605.0,800,40.42857142857143
2340015605.0,805,39.625
2340015605.0,815,31.625
2340015605.0,825,35.42857142857143
2340015605.0,835,47.57142857142857
2340015605.0,845,50.75
2340015605.0,855,55.1875
2340015605.0,900,53.375
2340015605.0,905,48.5625
2340015605.0,915,50.55
2340015605.0,925,47.25
2340015605.0,935,57.2875
2340015605.0,945,58.1875
2340015605.0,955,58.3375
2340015606.0,600,65.3875
2340015606.0,605,62.1875
2340015606.0,615,63.25
2340015606.0,625,61.2875
2340015606.0,635,60.1875
2340015606.0,645,61.625
2340015606.0,655,59.5625
2340015606.0,700,59.1625
2340015606.0,705,58.4625
2340015606.0,715,50.125
2340015606.0,725,42.375
2340015606.0,735,40.0625
2340015606.0,745,36.625
2340015606.0,755,34.5625
2340015606.0,800,33.42857142857143
2340015606.0,805,37.8125
2340015606.0,815,40.375
2340015606.0,825,45.142857142857146
2340015606.0,835,40.57142857142857
2340015606.0,845,52.9375
2340015606.0,855,47.0
2340015606.0,900,49.7875
2340015606.0,905,51.5
2340015606.0,915,49.375
2340015606.0,925,46.9625
2340015606.0,935,55.85
2340015606.0,945,56.875
2340015606.0,955,52.375
2340015607.0,600,57.8875
2340015607.0,605,52.075
2340015607.0,615,49.625
2340015607.0,625,49.0375
2340015607.0,635,51.6
2340015607.0,645,52.1875
2340015607.0,655,51.875
2340015607.0,700,53.275
2340015607.0,705,52.25
2340015607.0,715,46.6625
2340015607.0,725,44.75
2340015607.0,735,40.625
2340015607.0,745,35.625
2340015607.0,755,37.0
2340015607.0,800,38.285714285714285
2340015607.0,805,36.25
2340015607.0,815,37.875
2340015607.0,825,37.714285714285715
2340015607.0,835,42.142857142857146
2340015607.0,845,43.5625
2340015607.0,855,38.8125
2340015607.0,900,41.0625
2340015607.0,905,39.3375
2340015607.0,915,42.175
2340015607.0,925,41.25
2340015607.0,935,44.6875
2340015607.0,945,47.7125
2340015607.0,955,45.125
2340015608.0,600,37.125
2340015608.0,605,38.25
2340015608.0,615,32.375
2340015608.0,625,32.5
2340015608.0,635,38.6875
2340015608.0,645,40.25
2340015608.0,655,42.125
2340015608.0,700,40.75
2340015608.0,705,39.0625
2340015608.0,715,34.4375
2340015608.0,725,38.75
2340015608.0,735,35.6875
2340015608.0,745,36.5375
2340015608.0,755,41.2875
2340015608.0,800,34.857142857142854
2340015608.0,805,37.375
2340015608.0,815,36.8125
2340015608.0,825,33.5
2340015608.0,835,35.07142857142857
2340015608.0,845,39.0625
2340015608.0,855,33.7125
2340015608.0,900,33.0625
2340015608.0,905,33.6875
2340015608.0,915,33.15
2340015608.0,925,33.6875
2340015608.0,935,36.3125
2340015608.0,945,36.5625
2340015608.0,955,29.4625
2340015610.0,600,62.075
2340015610.0,605,62.2875
2340015610.0,615,61.475
2340015610.0,625,60.4375
2340015610.0,635,59.6
2340015610.0,645,53.25
2340015610.0,655,57.375
2340015610.0,700,57.0
2340015610.0,705,56.125
2340015610.0,715,48.875
2340015610.0,725,42.5
2340015610.0,735,40.875
2340015610.0,745,36.625
2340015610.0,755,32.375
2340015610.0,800,34.0
2340015610.0,805,38.0
2340015610.0,815,39.25
2340015610.0,825,41.0
2340015610.0,835,41.714285714285715
2340015610.0,845,49.9375
2340015610.0,855,48.6625
2340015610.0,900,48.875
2340015610.0,905,50.5625
2340015610.0,915,48.8125
2340015610.0,925,46.0375
2340015610.0,935,53.125
2340015610.0,945,54.1875
2340015610.0,955,55.125
2340015611.0,600,62.2125
2340015611.0,605,62.0
2340015611.0,615,60.2
2340015611.0,625,57.875
2340015611.0,635,55.25
2340015611.0,645,51.0
2340015611.0,655,50.5
2340015611.0,700,54.625
2340015611.0,705,53.75
2340015611.0,715,46.0
2340015611.0,725,41.125
2340015611.0,735,37.0
2340015611.0,745,32.875
2340015611.0,755,24.5
2340015611.0,800,26.428571428571427
2340015611.0,805,27.375
2340015611.0,815,36.25
2340015611.0,825,40.714285714285715
2340015611.0,835,42.857142857142854
2340015611.0,845,44.375
2340015611.0,855,45.5
2340015611.0,900,40.25
2340015611.0,905,42.125
2340015611.0,915,44.625
2340015611.0,925,45.375
2340015611.0,935,48.9375
2340015611.0,945,49.75
2340015611.0,955,52.125
2340015613.0,600,63.325
2340015613.0,605,62.9
2340015613.0,615,62.0625
2340015613.0,625,61.125
2340015613.0,635,55.6625
2340015613.0,645,55.0375
2340015613.0,655,51.5
2340015613.0,700,51.125
2340015613.0,705,46.4375
2340015613.0,715,39.875
2340015613.0,725,31.875
2340015613.0,735,31.125
2340015613.0,745,25.375
2340015613.0,755,24.75
2340015613.0,800,24.571428571428573
2340015613.0,805,23.75
2340015613.0,815,28.0
2340015613.0,825,31.857142857142858
2340015613.0,835,32.142857142857146
2340015613.0,845,46.5
2340015613.0,855,47.875
2340015613.0,900,46.0625
2340015613.0,905,43.5375
2340015613.0,915,45.9375
2340015613.0,925,44.625
2340015613.0,935,45.625
2340015613.0,945,45.875
2340015613.0,955,46.9375
2340015616.0,600,61.5125
2340015616.0,605,60.025
2340015616.0,615,57.875
2340015616.0,625,55.75
2340015616.0,635,51.3125
2340015616.0,645,48.3125
2340015616.0,655,39.0
2340015616.0,700,37.5
2340015616.0,705,33.875
2340015616.0,715,31.125
2340015616.0,725,34.25
2340015616.0,735,29.75
2340015616.0,745,28.75
2340015616.0,755,30.25
2340015616.0,800,31.428571428571427
2340015616.0,805,29.25
2340015616.0,815,32.625
2340015616.0,825,31.0
2340015616.0,835,35.285714285714285
2340015616.0,845,37.125
2340015616.0,855,42.0
2340015616.0,900,41.875
2340015616.0,905,41.5
2340015616.0,915,44.75
2340015616.0,925,45.75
2340015616.0,935,43.0
2340015616.0,945,42.25
2340015616.0,955,44.375
2340016902.0,600,61.15
2340016902.0,605,60.725
2340016902.0,615,59.6625
2340016902.0,625,57.8375
2340016902.0,635,57.3875
2340016902.0,645,57.925
2340016902.0,655,58.5625
2340016902.0,700,56.425
2340016902.0,705,55.8125
2340016902.0,715,54.0375
2340016902.0,725,47.3125
2340016902.0,735,43.3125
2340016902.0,745,42.5625
2340016902.0,755,41.9625
2340016902.0,800,44.0
2340016902.0,805,39.5875
2340016902.0,815,44.0
2340016902.0,825,41.042857142857144
2340016902.0,835,42.142857142857146
2340016902.0,845,41.0
2340016902.0,855,43.75
2340016902.0,900,40.875
2340016902.0,905,42.3125
2340016902.0,915,45.8875
2340016902.0,925,50.6625
2340016902.0,935,50.65
2340016902.0,945,49.85
2340016902.0,955,51.9875
2340016903.0,600,63.575
2340016903.0,605,62.1
2340016903.0,615,59.3125
2340016903.0,625,59.6375
2340016903.0,635,59.5375
2340016903.0,645,59.8
2340016903.0,655,58.6
2340016903.0,700,57.45
2340016903.0,705,56.75
2340016903.0,715,55.5625
2340016903.0,725,50.4125
2340016903.0,735,45.0
2340016903.0,745,41.25
2340016903.0,755,40.375
2340016903.0,800,42.857142857142854
2340016903.0,805,38.9375
2340016903.0,815,38.0
2340016903.0,825,41.92857142857143
2340016903.0,835,39.42857142857143
2340016903.0,845,41.25
2340016903.0,855,34.75
2340016903.0,900,40.625
2340016903.0,905,38.25
2340016903.0,915,47.125
2340016903.0,925,49.75
2340016903.0,935,51.5625
2340016903.0,945,52.4125
2340016903.0,955,53.375
2340016904.0,600,64.75
2340016904.0,605,63.375
2340016904.0,615,61.1625
2340016904.0,625,61.025
2340016904.0,635,58.65
2340016904.0,645,58.6
2340016904.0,655,57.9125
2340016904.0,700,57.5125
2340016904.0,705,56.25
2340016904.0,715,54.125
2340016904.0,725,47.0
2340016904.0,735,39.375
2340016904.0,745,37.75
2340016904.0,755,38.125
2340016904.0,800,39.285714285714285
2340016904.0,805,37.5625
2340016904.0,815,34.5625
2340016904.0,825,38.0
2340016904.0,835,36.714285714285715
2340016904.0,845,36.25
2340016904.0,855,32.25
2340016904.0,900,35.25
2340016904.0,905,37.375
2340016904.0,915,44.7125
2340016904.0,925,49.25
2340016904.0,935,51.3375
2340016904.0,945,51.1625
2340016904.0,955,51.5
2340016905.0,600,62.8375
2340016905.0,605,62.7
2340016905.0,615,58.15
2340016905.0,625,59.4625
2340016905.0,635,58.6625
2340016905.0,645,58.9375
2340016905.0,655,57.9375
2340016905.0,700,56.4
2340016905.0,705,56.0375
2340016905.0,715,54.7375
2340016905.0,725,47.1625
2340016905.0,735,44.25
2340016905.0,745,42.5
2340016905.0,755,39.875
2340016905.0,800,40.142857142857146
2340016905.0,805,38.875
2340016905.0,815,39.3125
2340016905.0,825,38.714285714285715
2340016905.0,835,40.714285714285715
2340016905.0,845,38.5
2340016905.0,855,36.625
2340016905.0,900,39.125
2340016905.0,905,40.625
2340016905.0,915,44.25
2340016905.0,925,50.0
2340016905.0,935,50.6625
2340016905.0,945,52.1625
2340016905.0,955,52.45
2340016906.0,600,65.6625
2340016906.0,605,62.9625
2340016906.0,615,63.4375
2340016906.0,625,63.0
2340016906.0,635,61.725
2340016906.0,645,59.6875
2340016906.0,655,60.5375
2340016906.0,700,59.25
2340016906.0,705,57.875
2340016906.0,715,58.025
2340016906.0,725,50.7
2340016906.0,735,49.1
2340016906.0,745,48.0875
2340016906.0,755,48.0625
2340016906.0,800,47.785714285714285
2340016906.0,805,47.0625
2340016906.0,815,47.0625
2340016906.0,825,44.714285714285715
2340016906.0,835,44.92857142857143
2340016906.0,845,41.125
2340016906.0,855,45.0
2340016906.0,900,45.25
2340016906.0,905,44.9125
2340016906.0,915,46.4125
2340016906.0,925,51.75
2340016906.0,935,50.075
2340016906.0,945,48.725
2340016906.0,955,50.775
2340016907.0,600,61.15
2340016907.0,605,59.7875
2340016907.0,615,59.4125
2340016907.0,625,57.6625
2340016907.0,635,56.0875
2340016907.0,645,58.5375
2340016907.0,655,57.9125
2340016907.0,700,56.1
2340016907.0,705,55.6375
2340016907.0,715,54.425
2340016907.0,725,47.2125
2340016907.0,735,42.625
2340016907.0,745,43.0625
2340016907.0,755,43.375
2340016907.0,800,45.642857142857146
2340016907.0,805,40.25
2340016907.0,815,45.3125
2340016907.0,825,40.18571428571429
2340016907.0,835,40.142857142857146
2340016907.0,845,40.0
2340016907.0,855,43.125
2340016907.0,900,42.0
2340016907.0,905,43.125
2340016907.0,915,45.7125
2340016907.0,925,50.75
2340016907.0,935,49.85
2340016907.0,945,49.7125
2340016907.0,955,52.1875
2340017002.0,600,62.1
2340017002.0,605,59.2125
2340017002.0,615,58.0375
2340017002.0,625,55.9625
2340017002.0,635,51.1875
2340017002.0,645,45.25
2340017002.0,655,35.625
2340017002.0,700,34.625
2340017002.0,705,35.125
2340017002.0,715,33.125
2340017002.0,725,32.625
2340017002.0,735,32.625
2340017002.0,745,31.0
2340017002.0,755,29.5
2340017002.0,800,32.714285714285715
2340017002.0,805,30.375
2340017002.0,815,35.75
2340017002.0,825,35.42857142857143
2340017002.0,835,40.285714285714285
2340017002.0,845,44.875
2340017002.0,855,44.875
2340017002.0,900,44.5
2340017002.0,905,44.875
2340017002.0,915,45.875
2340017002.0,925,47.375
2340017002.0,935,48.625
2340017002.0,945,47.875
2340017002.0,955,47.4375
2340017003.0,600,59.975
2340017003.0,605,58.3125
2340017003.0,615,57.95
2340017003.0,625,53.975
2340017003.0,635,43.6875
2340017003.0,645,38.25
2340017003.0,655,33.75
2340017003.0,700,32.5625
2340017003.0,705,37.75
2340017003.0,715,31.0
2340017003.0,725,29.125
2340017003.0,735,30.25
2340017003.0,745,34.125
2340017003.0,755,33.875
2340017003.0,800,28.142857142857142
2340017003.0,805,30.25
2340017003.0,815,35.125
2340017003.0,825,37.0
2340017003.0,835,40.285714285714285
2340017003.0,845,37.75
2340017003.0,855,41.625
2340017003.0,900,42.875
2340017003.0,905,39.625
