"SUM_YRMTHDAT","VDS_CD","COCT_CD","TRFFCVLM","OCCPNCY","SPD_AVG","NMLT_CSCNT","REVISN_CSCNT","LAST_CHANGE_DAYHMINSEC"
"20231102","1020VDS01500","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0552VDS01520","1","37479","6.57","103.48","2477","0","20231103035418"
"20231102","0010VDE17900","1","17796","3.06","89.80","2879","1","20231103035418"
"20231102","4000VDS00001","1","40118","10.99","94.06","2871","0","20231103035418"
"20231102","0650VDS02300","1","11067","2.14","107.23","2879","1","20231103035418"
"20231102","0251VDE11900","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0500VDS01251","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0251VDS06400","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0352VDE06900","1","43276","2.84","75.44","2746","10","20231103035418"
"20231102","0352VDE04100","1","34252","9.60","92.40","2880","0","20231103035418"
"20231102","0251VDS02000","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","1200VDE02000","1","0","0.00","0.00","2880","0","20231103035418"
"20231102","0500VDE15500","1","12357","2.87","96.64","2879","1","20231103035418"
"20231102","0200VDS05100","1","15376","3.17","101.55","2880","0","20231103035418"
"20231102","3000VDE00600","1","15931","7.00","82.31","2727","153","20231103035418"
"20231102","1510VDS03700","1","9740","1.71","107.42","2880","0","20231103035418"
"20231102","1000VDS03300","1","60900","8.44","80.98","2880","0","20231103035418"
"20231102","0450VDS18600","1","23289","5.66","89.71","2830","50","20231103035418"
"20231102","0500VDE00500","1","48700","3.22","87.90","2868","12","20231103035418"
"20231102","0150VDE10800","1","13520","1.61","106.46","2876","4","20231103035418"
"20231102","0500VDS18408","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0450VDS12600","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0150VDS23100","1","19191","3.22","104.06","1485","1157","20231103035418"
"20231102","0251VDE13600","1","20371","4.82","94.10","2842","38","20231103035418"
"20231102","0100VDS07320","1","-1","-1.00","-1.00","1463","1266","20231103035418"
"20231102","0150VDS27751","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0550VDS22000","1","10118","0.39","102.96","2880","0","20231103035418"
"20231102","0450VDS08700","1","14991","4.68","88.62","2874","6","20231103035418"
"20231102","0120VDE02700","1","9641","2.24","98.75","2880","0","20231103035418"
"20231102","0150VDE08700","1","15208","2.00","95.00","2880","0","20231103035418"
"20231102","0150VDE06600","1","7965","3.25","92.39","2880","0","20231103035418"
"20231102","1710VDS00120","1","58063","7.92","78.53","2856","0","20231103035418"
"20231102","0450VDE00600","1","16174","10.46","87.08","2880","0","20231103035418"
"20231102","0010VDS23900","1","52305","8.05","104.53","2880","0","20231103035418"
"20231102","0500VDS05940","1","-1","-1.00","-1.00","1124","1549","20231103035418"
"20231102","1000VDS03652","1","78123","8.13","90.29","2294","0","20231103035418"
"20231102","0400VDE03400","1","29846","6.71","83.09","2250","625","20231103035418"
"20231102","0650VDS02304","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0352VDE03200","1","36704","8.88","94.28","2880","0","20231103035418"
"20231102","0150VDS25800","1","50799","5.48","97.26","2880","0","20231103035418"
"20231102","0351VDE17600","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0150VDE27850","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDE27300","1","73865","8.62","88.43","2880","0","20231103035418"
"20231102","0150VDS22800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDS13700","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0600VDS00028","1","16341","3.51","96.60","2880","0","20231103035418"
"20231102","0251VDS00200","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0150VDS01300","1","18565","3.27","95.70","2843","37","20231103035418"
"20231102","0010VDE14800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0550VDE08000","1","8859","2.38","98.40","2880","0","20231103035418"
"20231102","0010VDS02400","1","36899","2.15","93.18","2880","0","20231103035418"
"20231102","0500VDS07800","1","51996","4.16","101.48","2768","112","20231103035418"
"20231102","0100VDS09400","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0600VDE00025","1","22676","4.15","91.03","2880","0","20231103035418"
"20231102","0100VDS06440","1","-1","-1.00","-1.00","1595","1243","20231103035418"
"20231102","0010VDE06100","1","36326","3.93","87.18","2858","22","20231103035418"
"20231102","0600VDE00028","1","15629","3.07","104.57","2880","0","20231103035418"
"20231102","0552VDE01090","1","23338","4.21","91.71","2495","0","20231103035418"
"20231102","1000VDE00200","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDE11800","1","41102","4.61","97.43","2880","0","20231103035418"
"20231102","0010VDE07900","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0650VDS02310","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0352VDE07300","1","0","0.00","0.00","2880","0","20231103035418"
"20231102","0200VDS00800","1","18213","2.29","97.00","2874","6","20231103035418"
"20231102","0010VDS14400","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0100VDE00750","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0552VDE01840","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0201VDE01300","1","7641","4.64","92.81","2879","1","20231103035418"
"20231102","0150VDE28200","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDE29800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0251VDS17550","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","1300VDE00190","1","32805","2.50","94.44","2353","0","20231103035418"
"20231102","0300VDS05400","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0301VDS05700","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0450VDS22200","1","35819","10.81","86.97","2880","0","20231103035418"
"20231102","0351VDE09000","1","12612","3.28","97.55","2867","13","20231103035418"
"20231102","0010VDS17100","1","13958","3.45","89.87","2873","7","20231103035418"
"20231102","0500VDS10600","1","9986","2.46","101.45","2651","78","20231103035418"
"20231102","0500VDS15205","1","14451","2.91","90.96","2866","14","20231103035418"
"20231102","0552VDE00780","1","21859","4.22","89.51","2484","0","20231103035418"
"20231102","0100VDS08800","1","34310","3.96","93.45","2878","2","20231103035418"
"20231102","0400VDE00300","1","45522","0.31","92.80","2856","24","20231103035418"
"20231102","0550VDS06400","1","15815","2.37","106.57","2855","25","20231103035418"
"20231102","0552VDS01530","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0500VDE16504","1","13320","2.08","109.58","2865","15","20231103035418"
"20231102","0150VDS07500","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0170VDE00014","1","40468","7.68","87.09","2869","0","20231103035418"
"20231102","0150VDS21500","1","17840","3.13","98.34","2878","2","20231103035418"
"20231102","0450VDS16301","1","23953","4.24","95.20","2860","20","20231103035418"
"20231102","0010VDS02300","1","39944","1.96","85.75","2873","7","20231103035418"
"20231102","0010VDS29010","1","15672","15.61","34.27","2864","16","20231103035418"
"20231102","4000VDE00006","1","37178","9.41","85.29","2873","0","20231103035418"
"20231102","0352VDS07400","1","14337","3.64","99.28","2880","0","20231103035418"
"20231102","0140VDS00400","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0552VDS01160","1","24519","4.37","94.76","2561","0","20231103035418"
"20231102","0270VDE03200","1","10936","2.71","92.35","2825","55","20231103035418"
"20231102","0550VDS09700","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","1000VDS01000","1","84068","12.43","75.19","2855","25","20231103035418"
"20231102","0300VDS00300","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDE09900","1","44982","4.33","106.83","2879","1","20231103035418"
"20231102","0351VDS05400","1","13681","3.06","100.46","2880","0","20231103035418"
"20231102","0150VDS27000","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0150VDE26950","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDE09300","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDS14600","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0121VDS02200","1","19396","3.32","105.21","2880","0","20231103035418"
"20231102","0101VDE01400","1","5811","1.39","95.15","2880","0","20231103035418"
"20231102","0352VDE00700","1","34425","8.36","93.14","2871","9","20231103035418"
"20231102","0150VDE15200","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0500VDS10400","1","15862","3.35","95.92","2880","0","20231103035418"
"20231102","0500VDE16400","1","1089","0.91","120.40","466","985","20231103035418"
"20231102","0352VDE01400","1","33029","8.10","95.41","2870","10","20231103035418"
"20231102","0010VDE30600","1","69232","4.94","76.15","2865","15","20231103035418"
"20231102","0100VDS04100","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0352VDE03600","1","34146","9.22","95.92","2880","0","20231103035418"
"20231102","0552VDE01130","1","24213","4.45","91.87","2509","0","20231103035418"
"20231102","0351VDS08200","1","15953","4.78","82.51","2854","26","20231103035418"
"20231102","1510VDE02200","1","8698","1.90","104.05","2832","48","20231103035418"
"20231102","0270VDS02500","1","11817","2.46","100.19","2823","57","20231103035418"
"20231102","0351VDS02611","1","9069","1.88","104.50","2846","34","20231103035418"
"20231102","0370VDS01800","1","35479","5.74","92.95","2868","12","20231103035418"
"20231102","0500VDE13400","1","15089","2.63","98.60","2880","0","20231103035418"
"20231102","0351VDE15100","1","9581","1.70","102.66","2880","0","20231103035418"
"20231102","0552VDE00720","1","25225","4.35","98.08","2548","0","20231103035418"
"20231102","0010VDE03800","1","29590","2.66","88.25","2831","49","20231103035418"
"20231102","0552VDS00770","1","21651","3.91","93.06","2474","0","20231103035418"
"20231102","0251VDE15700","1","21873","14.97","82.35","2875","5","20231103035418"
"20231102","0150VDS27700","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0500VDE05600","1","57374","2.81","90.34","2880","0","20231103035418"
"20231102","0150VDS03200","1","6345","1.81","106.52","2824","56","20231103035418"
"20231102","0352VDE01600","1","33822","8.67","93.63","2867","13","20231103035418"
"20231102","1000VDS03644","1","72299","9.78","77.84","2297","0","20231103035418"
"20231102","1000VDS03900","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0450VDS09600","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0500VDS05750","1","55260","3.09","85.95","2877","3","20231103035418"
"20231102","1200VDS01100","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0550VDS04800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDS05000","1","19822","3.03","92.85","2870","10","20231103035418"
"20231102","0010VDS13651","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDS29020","1","10751","17.89","37.87","2880","0","20231103035418"
"20231102","0352VDS02300","1","38741","14.48","84.16","2879","1","20231103035418"
"20231102","0270VDE03400","1","0","0.00","0.00","2343","537","20231103035418"
"20231102","0270VDS01860","1","0","0.00","0.00","1786","1070","20231103035418"
"20231102","0150VDS23500","1","1985","2.60","108.04","471","826","20231103035418"
"20231102","0010VDE05300","1","19825","2.98","101.02","2875","5","20231103035418"
"20231102","0121VDS01500","1","18158","2.97","103.34","2626","24","20231103035418"
"20231102","0010VDS25100","1","57282","7.65","103.97","2880","0","20231103035418"
"20231102","0251VDE04800","1","16522","1.89","96.14","2878","2","20231103035418"
"20231102","0552VDS01110","1","23767","4.07","95.18","2533","0","20231103035418"
"20231102","0370VDS02400","1","35490","5.43","94.25","2880","0","20231103035418"
"20231102","0550VDE14900","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0500VDE06610","1","-1","-1.00","-1.00","247","697","20231103035418"
"20231102","0101VDE06900","1","9131","2.25","99.30","2860","20","20231103035418"
"20231102","0100VDS06701","1","-1","-1.00","-1.00","1438","1312","20231103035418"
"20231102","0010VDS19100","1","0","0.00","0.00","2880","0","20231103035418"
"20231102","0352VDE09250","1","-1","-1.00","-1.00","301","814","20231103035418"
"20231102","1510VDE00600","1","8685","1.89","107.19","2880","0","20231103035418"
"20231102","0500VDE03500","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0101VDE03230","1","0","0.00","0.00","2168","712","20231103035418"
"20231102","0270VDS03300","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0301VDS02900","1","12252","2.29","96.91","2880","0","20231103035418"
"20231102","0100VDE09800","1","44360","4.78","97.82","2880","0","20231103035418"
"20231102","0100VDS09650","1","0","0.00","0.00","1633","1222","20231103035418"
"20231102","0550VDE23400","1","11883","2.29","99.20","2850","30","20231103035418"
"20231102","0150VDE00900","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0251VDE10800","1","18232","4.72","98.38","2880","0","20231103035418"
"20231102","0450VDS15000","1","25243","4.55","97.05","2850","30","20231103035418"
"20231102","0650VDS05000","1","8288","1.05","105.14","2877","3","20231103035418"
"20231102","0010VDE15900","1","17393","2.55","97.39","2873","7","20231103035418"
"20231102","0500VDS10800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","1000VDS03625","1","74844","8.61","84.47","2297","0","20231103035418"
"20231102","0500VDE17900","1","13055","3.05","100.89","2880","0","20231103035418"
"20231102","0352VDE04200","1","37193","10.55","79.25","2880","0","20231103035418"
"20231102","0010VDS06200","1","37588","3.83","93.74","2876","4","20231103035418"
"20231102","0450VDS00100","1","9737","3.10","84.02","2880","0","20231103035418"
"20231102","0150VDE27750","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0101VDE04900","1","8909","2.24","99.82","2858","22","20231103035418"
"20231102","0552VDE00810","1","21933","3.96","94.94","2494","0","20231103035418"
"20231102","0300VDE04800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0500VDS02100","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0251VDS17900","1","44714","3.80","95.70","2742","138","20231103035418"
"20231102","0552VDE01560","1","23080","4.17","97.47","2479","0","20231103035418"
"20231102","0251VDE14200","1","16625","3.41","142.50","2366","514","20231103035418"
"20231102","0500VDS18200","1","12805","2.75","98.58","2879","1","20231103035418"
"20231102","0450VDS17200","1","23919","6.35","94.64","2855","25","20231103035418"
"20231102","0400VDS01200","1","35031","10.77","64.93","2880","0","20231103035418"
"20231102","0450VDE16602","1","24978","6.33","92.43","2880","0","20231103035418"
"20231102","0450VDS17500","1","25194","5.97","93.16","2853","27","20231103035418"
"20231102","0550VDE12410","1","9604","3.61","86.66","2880","0","20231103035418"
"20231102","0010VDS04800","1","19818","2.98","97.39","2869","11","20231103035418"
"20231102","0552VDE00970","1","21968","3.95","94.07","2479","0","20231103035418"
"20231102","0101VDS00610","1","0","0.00","0.00","1963","908","20231103035418"
"20231102","0450VDS22600","1","5010","1.46","103.54","2827","53","20231103035418"
"20231102","0450VDS14100","1","24561","4.41","97.26","2872","8","20231103035418"
"20231102","0100VDE13400","1","19229","3.15","97.01","2766","114","20231103035418"
"20231102","0450VDS10500","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0550VDS14800","1","12350","3.26","92.17","2876","4","20231103035418"
"20231102","0010VDE23620","1","9585","10.21","54.68","2876","4","20231103035418"
"20231102","0100VDE07321","1","-1","-1.00","-1.00","1538","1237","20231103035418"
"20231102","0010VDE29900","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0270VDE06730","1","0","0.00","0.00","2433","409","20231103035418"
"20231102","0450VDE04000","1","23116","6.31","88.79","2880","0","20231103035418"
"20231102","0101VDE06850","1","0","0.00","0.00","1935","924","20231103035418"
"20231102","0170VDE00003","1","27884","3.65","102.76","2872","0","20231103035418"
"20231102","0251VDS02500","1","13771","2.94","94.10","2853","27","20231103035418"
"20231102","0400VDS01800","1","41688","3.48","94.62","2870","10","20231103035418"
"20231102","0351VDE06200","1","13054","3.16","98.68","2880","0","20231103035418"
"20231102","2510VDE00100","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0140VDE01110","1","7351","2.09","100.21","2880","0","20231103035418"
"20231102","0201VDE03000","1","11174","2.13","94.69","2820","60","20231103035418"
"20231102","0100VDS13600","1","24612","2.85","96.84","2879","1","20231103035418"
"20231102","0300VDE06400","1","22680","4.23","92.63","2846","34","20231103035418"
"20231102","0550VDS09100","1","6578","1.99","101.21","1959","29","20231103035418"
"20231102","0552VDE01280","1","24028","4.91","85.53","2540","0","20231103035418"
"20231102","0150VDE11600","1","12186","2.91","97.77","2880","0","20231103035418"
"20231102","0270VDS04900","1","0","0.00","0.00","2429","451","20231103035418"
"20231102","0500VDS16508","1","12259","2.16","97.47","2879","1","20231103035418"
"20231102","0100VDE09350","1","-1","-1.00","-1.00","1632","1172","20231103035418"
"20231102","0450VDS20800","1","31014","7.45","94.38","2880","0","20231103035418"
"20231102","0450VDS09900","1","10531","2.68","85.97","2830","50","20231103035418"
"20231102","0010VDE25200","1","0","0.00","0.00","2880","0","20231103035418"
"20231102","0010VDS08800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0450VDE07000","1","15069","3.81","85.16","2880","0","20231103035418"
"20231102","0352VDS09200","1","30527","5.07","92.10","2871","9","20231103035418"
"20231102","0450VDE14700","1","26572","4.36","94.18","2870","10","20231103035418"
"20231102","0120VDS01800","1","9898","1.82","101.97","2879","1","20231103035418"
"20231102","0301VDS07800","1","18142","2.88","98.40","2880","0","20231103035418"
"20231102","0150VDE06900","1","6484","1.65","121.37","2873","7","20231103035418"
"20231102","0550VDE22600","1","9947","0.47","89.45","2878","2","20231103035418"
"20231102","0150VDS23800","1","35869","2.53","88.58","2878","2","20231103035418"
"20231102","0450VDS19500","1","27993","6.50","93.48","2870","10","20231103035418"
"20231102","0100VDS07451","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0150VDE21800","1","7112","2.11","108.74","1801","1063","20231103035418"
"20231102","0550VDS22400","1","10272","0.40","102.42","2880","0","20231103035418"
"20231102","0100VDS13200","1","45817","4.37","102.31","2878","2","20231103035418"
"20231102","0552VDE01200","1","22114","4.23","92.97","2485","0","20231103035418"
"20231102","0200VDE03102","1","13971","1.81","99.76","2870","10","20231103035418"
"20231102","0450VDE17900","1","25237","6.26","86.27","2880","0","20231103035418"
"20231102","0352VDS09800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0500VDS18207","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0351VDS06400","1","13187","3.33","98.28","2879","1","20231103035418"
"20231102","0400VDE04000","1","23085","4.97","91.74","2879","1","20231103035418"
"20231102","0351VDE08200","1","15344","4.81","97.36","2873","7","20231103035418"
"20231102","1510VDS00300","1","0","0.00","0.00","2880","0","20231103035418"
"20231102","1510VDE03700","1","10943","2.14","102.51","2880","0","20231103035418"
"20231102","0200VDE01700","1","13732","2.31","98.26","2879","1","20231103035418"
"20231102","0650VDS01900","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDE28700","1","103787","0.50","84.39","2271","609","20231103035418"
"20231102","0200VDE03200","1","11566","1.70","99.38","2880","0","20231103035418"
"20231102","0450VDS15900","1","520","3.90","93.47","840","1456","20231103035418"
"20231102","1040VDS00800","1","29206","2.90","92.14","2879","1","20231103035418"
"20231102","0150VDE05600","1","7583","1.67","106.12","2880","0","20231103035418"
"20231102","0500VDE14700","1","15382","2.63","94.55","2880","0","20231103035418"
"20231102","0650VDS04300","1","8513","1.22","98.42","2873","7","20231103035418"
"20231102","0550VDS24400","1","16387","4.85","90.48","2879","1","20231103035418"
"20231102","0552VDE01860","1","29786","5.29","91.32","2552","0","20231103035418"
"20231102","0150VDE06700","1","13830","2.12","104.20","2870","10","20231103035418"
"20231102","0010VDS22600","1","30566","5.67","87.71","2880","0","20231103035418"
"20231102","0150VDE11400","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0150VDS14800","1","11654","2.64","95.94","2877","3","20231103035418"
"20231102","0010VDS26100","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0352VDS04400","1","27287","6.52","90.14","2875","5","20231103035418"
"20231102","1710VDS00160","1","48481","6.24","86.34","2856","0","20231103035418"
"20231102","2510VDE03800","1","31790","6.17","94.12","2880","0","20231103035418"
"20231102","0300VDE01000","1","27290","5.85","88.62","2868","12","20231103035418"
"20231102","0600VDS00033","1","18183","3.75","102.12","2880","0","20231103035418"
"20231102","0552VDE01720","1","23086","4.02","99.08","2486","0","20231103035418"
"20231102","0600VDE00035","1","17251","4.27","101.54","2880","0","20231103035418"
"20231102","0550VDS01100","1","23000","4.46","93.51","2857","23","20231103035418"
"20231102","0201VDE04000","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0100VDS09900","1","45024","4.62","100.82","2880","0","20231103035418"
"20231102","0170VDE00020","1","0","0.00","0.00","2873","0","20231103035418"
"20231102","0251VDS03900","1","14313","3.09","89.08","2853","27","20231103035418"
"20231102","1040VDS00200","1","17042","5.39","80.21","2880","0","20231103035418"
"20231102","2510VDS05000","1","37143","7.82","85.68","2880","0","20231103035418"
"20231102","0301VDS03100","1","12456","2.35","96.22","2880","0","20231103035418"
"20231102","0351VDS15300","1","12132","1.67","102.71","2816","64","20231103035418"
"20231102","1000VDE05400","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0150VDE22800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0300VDS02100","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0150VDS04800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDE17400","1","16401","2.76","96.80","2873","7","20231103035418"
"20231102","0550VDS18000","1","14343","3.27","92.30","2880","0","20231103035418"
"20231102","2510VDS03500","1","31564","6.14","86.51","2853","27","20231103035418"
"20231102","1710VDE00080","1","59765","8.90","85.02","2853","0","20231103035418"
"20231102","0251VDE16710","1","35306","3.33","95.63","2489","371","20231103035418"
"20231102","0370VDS02500","1","35487","5.91","90.27","2868","12","20231103035418"
"20231102","0170VDE00010","1","40582","8.09","87.49","2870","0","20231103035418"
"20231102","0400VDE04500","1","27037","5.51","95.52","2876","4","20231103035418"
"20231102","0450VDS18800","1","26135","5.50","97.28","2880","0","20231103035418"
"20231102","0150VDS09200","1","13029","2.07","92.32","2880","0","20231103035418"
"20231102","0351VDS00701","1","14268","2.56","99.05","2880","0","20231103035418"
"20231102","0450VDE11302","1","30171","5.76","87.13","2855","25","20231103035418"
"20231102","0552VDS01090","1","25747","4.71","94.39","2468","0","20231103035418"
"20231102","0450VDS12800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0552VDE00850","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDS32400","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0150VDS23400","1","12182","2.86","119.75","2873","7","20231103035418"
"20231102","0450VDS00900","1","23103","4.53","93.90","2880","0","20231103035418"
"20231102","1510VDS04700","1","5547","2.18","95.75","2880","0","20231103035418"
"20231102","3000VDE01100","1","11669","2.58","94.39","2310","464","20231103035418"
"20231102","0100VDE11100","1","58611","3.48","94.14","2880","0","20231103035418"
"20231102","0370VDE01000","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0552VDE01000","1","21957","4.17","90.20","2483","0","20231103035418"
"20231102","0150VDE04200","1","6315","1.69","106.78","2879","1","20231103035418"
"20231102","0101VDE06200","1","11651","2.51","102.40","2879","1","20231103035418"
"20231102","0100VDE12100","1","41364","10.28","82.40","2688","192","20231103035418"
"20231102","1100VDS01000","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0450VDS04200","1","23904","6.51","87.49","2880","0","20231103035418"
"20231102","0351VDE08800","1","12298","3.09","99.76","2879","1","20231103035418"
"20231102","0010VDE17200","1","13242","3.61","84.10","2877","3","20231103035418"
"20231102","0552VDS00730","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0101VDE05000","1","8910","2.18","101.83","2852","28","20231103035418"
"20231102","0150VDE12900","1","8545","16.03","84.48","2880","0","20231103035418"
"20231102","1000VDE05700","1","72150","3.74","90.37","2850","30","20231103035418"
"20231102","0550VDE01600","1","18233","5.55","90.85","1786","327","20231103035418"
"20231102","0010VDE22200","1","47471","5.23","83.33","2880","0","20231103035418"
"20231102","0400VDS03100","1","29239","1.69","87.47","2854","26","20231103035418"
"20231102","0400VDE01100","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDE15400","1","16591","2.70","89.93","2871","9","20231103035418"
"20231102","2510VDE00800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0251VDE15500","1","13958","18.62","69.88","2880","0","20231103035418"
"20231102","0500VDS05250","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0550VDE16800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0351VDE07600","1","12180","3.13","99.63","2880","0","20231103035418"
"20231102","0100VDE10700","1","34231","8.53","91.06","2868","12","20231103035418"
"20231102","2510VDE04400","1","36477","11.27","84.64","2863","17","20231103035418"
"20231102","0500VDS06620","1","-1","-1.00","-1.00","686","1463","20231103035418"
"20231102","0010VDE15700","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0010VDE03400","1","33197","1.74","94.09","2873","7","20231103035418"
"20231102","0352VDS05900","1","27278","7.76","89.59","2880","0","20231103035418"
"20231102","0300VDE01900","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0500VDS14600","1","12477","3.17","93.31","2880","0","20231103035418"
"20231102","0100VDS13700","1","27973","5.95","88.42","2852","28","20231103035418"
"20231102","0121VDS03206","1","19891","2.88","102.00","2865","15","20231103035418"
"20231102","1000VDS07400","1","90465","8.28","83.34","2880","0","20231103035418"
"20231102","0450VDE15900","1","26649","5.14","94.30","2873","7","20231103035418"
"20231102","1100VDS01200","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0300VDE05200","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0450VDE16306","1","25095","10.53","79.48","2880","0","20231103035418"
"20231102","0201VDS00800","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0600VDS00039","1","17935","3.98","107.98","2880","0","20231103035418"
"20231102","0450VDE16900","1","24939","5.48","98.58","2880","0","20231103035418"
"20231102","2510VDE05000","1","30407","7.37","83.99","2880","0","20231103035418"
"20231102","0251VDS15500","1","19457","6.42","93.41","2880","0","20231103035418"
"20231102","2510VDS05100","1","38123","9.13","86.69","2876","4","20231103035418"
"20231102","1000VDS05300","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0400VDS01300","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0200VDS00501","1","18830","3.24","90.13","2880","0","20231103035418"
"20231102","0010VDS23620","1","4017","4.56","57.52","2876","4","20231103035418"
"20231102","0450VDS21600","1","31460","7.54","96.20","2880","0","20231103035418"
"20231102","0370VDS00300","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0500VDE06050","1","56586","6.03","94.70","2877","3","20231103035418"
"20231102","0352VDE09300","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","1000VDS02600","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0270VDE02500","1","10798","2.42","99.34","2833","47","20231103035418"
"20231102","0500VDE16502","1","13280","2.12","105.51","2879","1","20231103035418"
"20231102","0450VDE23900","1","9047","1.82","98.05","2847","33","20231103035418"
"20231102","0500VDE13100","1","13164","3.28","84.01","2880","0","20231103035418"
"20231102","0500VDS11600","1","16117","2.87","109.55","2880","0","20231103035418"
"20231102","1000VDE03610","1","64779","5.79","92.76","2295","0","20231103035418"
"20231102","0251VDS07300","1","-1","-1.00","-1.00","0","0","20231103035418"
"20231102","0450VDS22620","1","-1","-1.00","-1.00","952","1222","20231103035418"
